Repetition,Sample size,Reliability,metric,kind,category,type
94,68.0,0.05371403508763912,MSE,shuffled,all,prediction
94,72.0,0.053184355816504936,MSE,shuffled,all,prediction
94,76.0,0.052688474253953343,MSE,shuffled,all,prediction
94,80.0,0.05222259833577682,MSE,shuffled,all,prediction
95,4.0,0.09217881279064323,MSE,shuffled,all,prediction
95,8.0,0.07893212900143033,MSE,shuffled,all,prediction
95,12.0,0.07257605706574845,MSE,shuffled,all,prediction
95,16.0,0.0684939621475033,MSE,shuffled,all,prediction
95,20.0,0.0655304135831538,MSE,shuffled,all,prediction
95,24.0,0.06322571700924909,MSE,shuffled,all,prediction
95,28.0,0.06135228571879297,MSE,shuffled,all,prediction
95,32.0,0.05978157676011931,MSE,shuffled,all,prediction
95,36.0,0.058434222878184755,MSE,shuffled,all,prediction
95,40.0,0.057257950383973424,MSE,shuffled,all,prediction
95,44.0,0.05621659773324938,MSE,shuffled,all,prediction
95,48.0,0.055284163795990916,MSE,shuffled,all,prediction
95,52.0,0.05444135992099323,MSE,shuffled,all,prediction
95,56.0,0.05367350327535797,MSE,shuffled,all,prediction
95,60.0,0.052969172349083896,MSE,shuffled,all,prediction
95,64.0,0.05231931708921047,MSE,shuffled,all,prediction
95,68.0,0.051716651481547166,MSE,shuffled,all,prediction
95,72.0,0.05115522779323636,MSE,shuffled,all,prediction
95,76.0,0.05063013119520328,MSE,shuffled,all,prediction
95,80.0,0.05013725625907724,MSE,shuffled,all,prediction
96,4.0,0.09288514840128745,MSE,shuffled,all,prediction
96,8.0,0.07980792930832736,MSE,shuffled,all,prediction
96,12.0,0.07349884574958875,MSE,shuffled,all,prediction
96,16.0,0.06943746028933427,MSE,shuffled,all,prediction
96,20.0,0.0664847218966109,MSE,shuffled,all,prediction
96,24.0,0.06418609830534248,MSE,shuffled,all,prediction
96,28.0,0.062316144372259026,MSE,shuffled,all,prediction
96,32.0,0.06074736138648161,MSE,shuffled,all,prediction
96,36.0,0.059400949007333954,MSE,shuffled,all,prediction
96,40.0,0.05822496588128906,MSE,shuffled,all,prediction
96,44.0,0.05718345683151847,MSE,shuffled,all,prediction
96,48.0,0.056250554728363586,MSE,shuffled,all,prediction
96,52.0,0.055407061078073326,MSE,shuffled,all,prediction
96,56.0,0.05463835547843181,MSE,shuffled,all,prediction
96,60.0,0.05393306068411531,MSE,shuffled,all,prediction
96,64.0,0.05328215864717617,MSE,shuffled,all,prediction
96,68.0,0.05267838687441029,MSE,shuffled,all,prediction
96,72.0,0.05211581515508001,MSE,shuffled,all,prediction
96,76.0,0.05158954186096144,MSE,shuffled,all,prediction
96,80.0,0.051095471600949516,MSE,shuffled,all,prediction
97,4.0,0.08965801120694512,MSE,shuffled,all,prediction
97,8.0,0.07862861960148884,MSE,shuffled,all,prediction
97,12.0,0.07326171523718102,MSE,shuffled,all,prediction
97,16.0,0.06978143156614995,MSE,shuffled,all,prediction
97,20.0,0.06723619913973045,MSE,shuffled,all,prediction
97,24.0,0.06524509268311177,MSE,shuffled,all,prediction
97,28.0,0.06361854414385844,MSE,shuffled,all,prediction
97,32.0,0.062249007979458225,MSE,shuffled,all,prediction
97,36.0,0.06106982378927429,MSE,shuffled,all,prediction
97,40.0,0.06003693580794368,MSE,shuffled,all,prediction
97,44.0,0.059119773121587955,MSE,shuffled,all,prediction
97,48.0,0.05829629265813824,MSE,shuffled,all,prediction
97,52.0,0.057550099939806545,MSE,shuffled,all,prediction
97,56.0,0.05686868561624778,MSE,shuffled,all,prediction
97,60.0,0.05624229746854745,MSE,shuffled,all,prediction
97,64.0,0.05566319227166613,MSE,shuffled,all,prediction
97,68.0,0.055125124118310394,MSE,shuffled,all,prediction
97,72.0,0.05462298510945121,MSE,shuffled,all,prediction
97,76.0,0.054152547189400255,MSE,shuffled,all,prediction
97,80.0,0.05371027288670339,MSE,shuffled,all,prediction
98,4.0,0.09141262778201717,MSE,shuffled,all,prediction
98,8.0,0.07846097506713891,MSE,shuffled,all,prediction
98,12.0,0.07222582288841607,MSE,shuffled,all,prediction
98,16.0,0.06821542010876479,MSE,shuffled,all,prediction
98,20.0,0.06530117932999592,MSE,shuffled,all,prediction
98,24.0,0.06303328444225906,MSE,shuffled,all,prediction
98,28.0,0.06118878857173059,MSE,shuffled,all,prediction
98,32.0,0.05964166743360949,MSE,shuffled,all,prediction
98,36.0,0.05831406016296353,MSE,shuffled,all,prediction
98,40.0,0.057154659195826005,MSE,shuffled,all,prediction
98,44.0,0.0561279562416489,MSE,shuffled,all,prediction
98,48.0,0.05520841056910513,MSE,shuffled,all,prediction
98,52.0,0.05437706903274477,MSE,shuffled,all,prediction
98,56.0,0.05361950011691934,MSE,shuffled,all,prediction
98,60.0,0.052924474961777386,MSE,shuffled,all,prediction
98,64.0,0.052283094121386396,MSE,shuffled,all,prediction
98,68.0,0.05168819132929946,MSE,shuffled,all,prediction
98,72.0,0.051133915476471614,MSE,shuffled,all,prediction
98,76.0,0.050615430714098554,MSE,shuffled,all,prediction
98,80.0,0.05012869691598268,MSE,shuffled,all,prediction
99,4.0,0.09056534755417191,MSE,shuffled,all,prediction
99,8.0,0.07817650785263414,MSE,shuffled,all,prediction
99,12.0,0.072213384589212,MSE,shuffled,all,prediction
99,16.0,0.06837281723578016,MSE,shuffled,all,prediction
99,20.0,0.06557818936355157,MSE,shuffled,all,prediction
99,24.0,0.06340068547011972,MSE,shuffled,all,prediction
99,28.0,0.06162774167987222,MSE,shuffled,all,prediction
99,32.0,0.06013915641333643,MSE,shuffled,all,prediction
99,36.0,0.05886063015563264,MSE,shuffled,all,prediction
99,40.0,0.057743176745930436,MSE,shuffled,all,prediction
99,44.0,0.05675287672750934,MSE,shuffled,all,prediction
99,48.0,0.05586531966093698,MSE,shuffled,all,prediction
99,52.0,0.055062382130615296,MSE,shuffled,all,prediction
99,56.0,0.05433025777070752,MSE,shuffled,all,prediction
99,60.0,0.05365819917630396,MSE,shuffled,all,prediction
99,64.0,0.05303768470447613,MSE,shuffled,all,prediction
99,68.0,0.05246184939709801,MSE,shuffled,all,prediction
99,72.0,0.05192508587088268,MSE,shuffled,all,prediction
99,76.0,0.05142275789748415,MSE,shuffled,all,prediction
99,80.0,0.05095099066655611,MSE,shuffled,all,prediction
0,4.0,0.02836823044610522,MSE,2.0,all,prediction
0,8.0,0.011340359913876866,MSE,2.0,all,prediction
0,12.0,0.006243642140016731,MSE,2.0,all,prediction
0,16.0,0.004008043953304716,MSE,2.0,all,prediction
0,20.0,0.0028166044297041246,MSE,2.0,all,prediction
0,24.0,0.0021011715084878757,MSE,2.0,all,prediction
0,28.0,0.0016353588154698908,MSE,2.0,all,prediction
0,32.0,0.0013137669106594897,MSE,2.0,all,prediction
0,36.0,0.0010816536997922406,MSE,2.0,all,prediction
0,40.0,0.0009081763272833303,MSE,2.0,all,prediction
0,44.0,0.0007748255139954219,MSE,2.0,all,prediction
0,48.0,0.0006699191887847433,MSE,2.0,all,prediction
0,52.0,0.0005857737575108972,MSE,2.0,all,prediction
0,56.0,0.0005171586757356893,MSE,2.0,all,prediction
0,60.0,0.0004604080363226156,MSE,2.0,all,prediction
0,64.0,0.0004128874912172224,MSE,2.0,all,prediction
0,68.0,0.0003726624637593719,MSE,2.0,all,prediction
0,72.0,0.000338285007458024,MSE,2.0,all,prediction
0,76.0,0.0003086530480719981,MSE,2.0,all,prediction
0,80.0,0.00028291513671400596,MSE,2.0,all,prediction
1,4.0,0.02533008741806479,MSE,2.0,all,prediction
1,8.0,0.011898757416157467,MSE,2.0,all,prediction
1,12.0,0.007428966358253162,MSE,2.0,all,prediction
1,16.0,0.005271245528300902,MSE,2.0,all,prediction
1,20.0,0.00402379558566087,MSE,2.0,all,prediction
1,24.0,0.0032204948076343704,MSE,2.0,all,prediction
1,28.0,0.0026645648287029547,MSE,2.0,all,prediction
1,32.0,0.002259441518291977,MSE,2.0,all,prediction
1,36.0,0.0019525161161069323,MSE,2.0,all,prediction
1,40.0,0.0017128265560185775,MSE,2.0,all,prediction
1,44.0,0.0015210335086937976,MSE,2.0,all,prediction
1,48.0,0.0013644719320718337,MSE,2.0,all,prediction
1,52.0,0.001234521431076027,MSE,2.0,all,prediction
1,56.0,0.0011251233352794596,MSE,2.0,all,prediction
1,60.0,0.0010319024654373435,MSE,2.0,all,prediction
1,64.0,0.0009516251831569484,MSE,2.0,all,prediction
1,68.0,0.0008818530317804647,MSE,2.0,all,prediction
1,72.0,0.0008207145847732839,MSE,2.0,all,prediction
1,76.0,0.0007667511445756307,MSE,2.0,all,prediction
1,80.0,0.0007188099382449345,MSE,2.0,all,prediction
2,4.0,0.021394893977204624,MSE,2.0,all,prediction
2,8.0,0.011588387620946362,MSE,2.0,all,prediction
2,12.0,0.008206255977995012,MSE,2.0,all,prediction
2,16.0,0.0064468294820317715,MSE,2.0,all,prediction
2,20.0,0.005354130921089799,MSE,2.0,all,prediction
2,24.0,0.004603702764853668,MSE,2.0,all,prediction
2,28.0,0.0040536225231787406,MSE,2.0,all,prediction
2,32.0,0.0036315129636539543,MSE,2.0,all,prediction
2,36.0,0.003296414992036889,MSE,2.0,all,prediction
2,40.0,0.003023328741271567,MSE,2.0,all,prediction
2,44.0,0.0027960907288940803,MSE,2.0,all,prediction
2,48.0,0.00260376525063388,MSE,2.0,all,prediction
2,52.0,0.002438676661550147,MSE,2.0,all,prediction
2,56.0,0.002295271407433743,MSE,2.0,all,prediction
2,60.0,0.0021694274227513975,MSE,2.0,all,prediction
2,64.0,0.0020580178072461897,MSE,2.0,all,prediction
2,68.0,0.0019586255773595914,MSE,2.0,all,prediction
2,72.0,0.0018693516265673178,MSE,2.0,all,prediction
2,76.0,0.0017886820949446222,MSE,2.0,all,prediction
2,80.0,0.001715394694369001,MSE,2.0,all,prediction
3,4.0,0.02257882864534322,MSE,2.0,all,prediction
3,8.0,0.011628519655865687,MSE,2.0,all,prediction
3,12.0,0.007926378361718141,MSE,2.0,all,prediction
3,16.0,0.006047206632177516,MSE,2.0,all,prediction
3,20.0,0.004905006435944819,MSE,2.0,all,prediction
3,24.0,0.004135036621276808,MSE,2.0,all,prediction
3,28.0,0.003579720164150099,MSE,2.0,all,prediction
3,32.0,0.0031596667893172845,MSE,2.0,all,prediction
3,36.0,0.0028304590431145033,MSE,2.0,all,prediction
3,40.0,0.0025652728640541697,MSE,2.0,all,prediction
3,44.0,0.0023469357595278357,MSE,2.0,all,prediction
3,48.0,0.0021639356318863484,MSE,2.0,all,prediction
3,52.0,0.002008261272755566,MSE,2.0,all,prediction
3,56.0,0.001874162699527927,MSE,2.0,all,prediction
3,60.0,0.001757404127942108,MSE,2.0,all,prediction
3,64.0,0.0016547951593692556,MSE,2.0,all,prediction
3,68.0,0.0015638862473123342,MSE,2.0,all,prediction
3,72.0,0.0014827649217293189,MSE,2.0,all,prediction
3,76.0,0.0014099158708461123,MSE,2.0,all,prediction
3,80.0,0.001344122668170261,MSE,2.0,all,prediction
4,4.0,0.025129657666671464,MSE,2.0,all,prediction
4,8.0,0.011583069041955801,MSE,2.0,all,prediction
4,12.0,0.007117052856431284,MSE,2.0,all,prediction
4,16.0,0.004984680427167185,MSE,2.0,all,prediction
4,20.0,0.003764032755245155,MSE,2.0,all,prediction
4,24.0,0.0029848267890435778,MSE,2.0,all,prediction
4,28.0,0.0024497287429295946,MSE,2.0,all,prediction
4,32.0,0.0020624755306412946,MSE,2.0,all,prediction
4,36.0,0.001770915798135018,MSE,2.0,all,prediction
4,40.0,0.0015445171861661808,MSE,2.0,all,prediction
4,44.0,0.0013643018119566704,MSE,2.0,all,prediction
4,48.0,0.0012178979806612997,MSE,2.0,all,prediction
4,52.0,0.0010969208978565364,MSE,2.0,all,prediction
4,56.0,0.0009955010965714815,MSE,2.0,all,prediction
4,60.0,0.00090941602577181,MSE,2.0,all,prediction
4,64.0,0.0008355559781935619,MSE,2.0,all,prediction
4,68.0,0.0007715838698660784,MSE,2.0,all,prediction
4,72.0,0.0007157118239081229,MSE,2.0,all,prediction
4,76.0,0.0006665505178048086,MSE,2.0,all,prediction
4,80.0,0.0006230051989153287,MSE,2.0,all,prediction
5,4.0,0.022779361644639586,MSE,2.0,all,prediction
5,8.0,0.011667128038275704,MSE,2.0,all,prediction
5,12.0,0.007933017312159875,MSE,2.0,all,prediction
5,16.0,0.006042859693844786,MSE,2.0,all,prediction
5,20.0,0.004895973802926605,MSE,2.0,all,prediction
5,24.0,0.004123807036321572,MSE,2.0,all,prediction
5,28.0,0.003567442109760652,MSE,2.0,all,prediction
5,32.0,0.003146924522918982,MSE,2.0,all,prediction
5,36.0,0.0028175691503442963,MSE,2.0,all,prediction
5,40.0,0.00255241374712564,MSE,2.0,all,prediction
5,44.0,0.002334209919166014,MSE,2.0,all,prediction
5,48.0,0.002151401899603752,MSE,2.0,all,prediction
5,52.0,0.0019959524712560195,MSE,2.0,all,prediction
5,56.0,0.0018620957679001565,MSE,2.0,all,prediction
5,60.0,0.001745586142279781,MSE,2.0,all,prediction
5,64.0,0.0016432270197124755,MSE,2.0,all,prediction
5,68.0,0.0015525649895465835,MSE,2.0,all,prediction
5,72.0,0.0014716851946112734,MSE,2.0,all,prediction
5,76.0,0.0013990708931195858,MSE,2.0,all,prediction
5,80.0,0.0013335048549049419,MSE,2.0,all,prediction
6,4.0,0.027477463262340292,MSE,2.0,all,prediction
6,8.0,0.012136107782137692,MSE,2.0,all,prediction
6,12.0,0.007197326449842175,MSE,2.0,all,prediction
6,16.0,0.004898053329435579,MSE,2.0,all,prediction
6,20.0,0.003611035725461031,MSE,2.0,all,prediction
6,24.0,0.0028054395923137717,MSE,2.0,all,prediction
6,28.0,0.0022617312446502904,MSE,2.0,all,prediction
6,32.0,0.0018742914026790983,MSE,2.0,all,prediction
6,36.0,0.0015866345104952307,MSE,2.0,all,prediction
6,40.0,0.0013660847931055015,MSE,2.0,all,prediction
6,44.0,0.0011925568580859333,MSE,2.0,all,prediction
6,48.0,0.00105309194570782,MSE,2.0,all,prediction
6,52.0,0.0009389919273860095,MSE,2.0,all,prediction
6,56.0,0.0008442229401096944,MSE,2.0,all,prediction
6,60.0,0.0007644810037113954,MSE,2.0,all,prediction
6,64.0,0.0006966218211737153,MSE,2.0,all,prediction
6,68.0,0.0006383002156144741,MSE,2.0,all,prediction
6,72.0,0.0005877350143878806,MSE,2.0,all,prediction
6,76.0,0.000543551566822529,MSE,2.0,all,prediction
6,80.0,0.0005046737401575666,MSE,2.0,all,prediction
7,4.0,0.021920630124725858,MSE,2.0,all,prediction
7,8.0,0.012010860158902082,MSE,2.0,all,prediction
7,12.0,0.00859841189851444,MSE,2.0,all,prediction
7,16.0,0.006813957634433793,MSE,2.0,all,prediction
7,20.0,0.005699597064582234,MSE,2.0,all,prediction
7,24.0,0.004930391023507588,MSE,2.0,all,prediction
7,28.0,0.0043639499663413565,MSE,2.0,all,prediction
7,32.0,0.003927478430863857,MSE,2.0,all,prediction
7,36.0,0.0035796712280131786,MSE,2.0,all,prediction
7,40.0,0.003295250452161069,MSE,2.0,all,prediction
7,44.0,0.003057830840663122,MSE,2.0,all,prediction
7,48.0,0.0028562993137673165,MSE,2.0,all,prediction
7,52.0,0.0026828373887181223,MSE,2.0,all,prediction
7,56.0,0.0025317755009731844,MSE,2.0,all,prediction
7,60.0,0.0023988965113411077,MSE,2.0,all,prediction
7,64.0,0.002280994907033132,MSE,2.0,all,prediction
7,68.0,0.002175588145371424,MSE,2.0,all,prediction
7,72.0,0.0020807220040563877,MSE,2.0,all,prediction
7,76.0,0.0019948359361706093,MSE,2.0,all,prediction
7,80.0,0.0019166678272899314,MSE,2.0,all,prediction
8,4.0,0.024745619030110414,MSE,2.0,all,prediction
8,8.0,0.012157130373292522,MSE,2.0,all,prediction
8,12.0,0.00803302629888225,MSE,2.0,all,prediction
8,16.0,0.005989200598188386,MSE,2.0,all,prediction
8,20.0,0.004770174440916351,MSE,2.0,all,prediction
8,24.0,0.003961106145507272,MSE,2.0,all,prediction
8,28.0,0.0033852556437499793,MSE,2.0,all,prediction
8,32.0,0.002954646302599826,MSE,2.0,all,prediction
8,36.0,0.0026205766730004235,MSE,2.0,all,prediction
8,40.0,0.002353912858162924,MSE,2.0,all,prediction
8,44.0,0.0021361623965147876,MSE,2.0,all,prediction
8,48.0,0.0019550244811360152,MSE,2.0,all,prediction
8,52.0,0.0018020000420082148,MSE,2.0,all,prediction
8,56.0,0.0016710291314421088,MSE,2.0,all,prediction
8,60.0,0.0015576749798732763,MSE,2.0,all,prediction
8,64.0,0.0014586149424959806,MSE,2.0,all,prediction
8,68.0,0.0013713116469353524,MSE,2.0,all,prediction
8,72.0,0.0012937940846906126,MSE,2.0,all,prediction
8,76.0,0.0012245080372700885,MSE,2.0,all,prediction
8,80.0,0.0011622115079071333,MSE,2.0,all,prediction
9,4.0,0.024680239108080704,MSE,2.0,all,prediction
9,8.0,0.011907178770855838,MSE,2.0,all,prediction
9,12.0,0.007726115342423312,MSE,2.0,all,prediction
9,16.0,0.005674396978574224,MSE,2.0,all,prediction
9,20.0,0.004463000425241726,MSE,2.0,all,prediction
9,24.0,0.003666461876923725,MSE,2.0,all,prediction
9,28.0,0.0031042918914751766,MSE,2.0,all,prediction
9,32.0,0.002687108415572656,MSE,2.0,all,prediction
9,36.0,0.0023656927310954146,MSE,2.0,all,prediction
9,40.0,0.0021107533062775558,MSE,2.0,all,prediction
9,44.0,0.0019037896421428497,MSE,2.0,all,prediction
9,48.0,0.0017325535951993839,MSE,2.0,all,prediction
9,52.0,0.001588620365514577,MSE,2.0,all,prediction
9,56.0,0.0014660084821402266,MSE,2.0,all,prediction
9,60.0,0.0013603563013862554,MSE,2.0,all,prediction
9,64.0,0.0012684099701505446,MSE,2.0,all,prediction
9,68.0,0.0011876937268705168,MSE,2.0,all,prediction
9,72.0,0.0011162911225192492,MSE,2.0,all,prediction
9,76.0,0.0010526959912571772,MSE,2.0,all,prediction
9,80.0,0.000995708569648384,MSE,2.0,all,prediction
10,4.0,0.02047041939927631,MSE,2.0,all,prediction
10,8.0,0.01165684239378545,MSE,2.0,all,prediction
10,12.0,0.008538813264318794,MSE,2.0,all,prediction
10,16.0,0.006878382777427704,MSE,2.0,all,prediction
10,20.0,0.005827132594395113,MSE,2.0,all,prediction
10,24.0,0.0050934282389430785,MSE,2.0,all,prediction
10,28.0,0.004548111384629253,MSE,2.0,all,prediction
10,32.0,0.004124561850091042,MSE,2.0,all,prediction
10,36.0,0.003784688032524292,MSE,2.0,all,prediction
10,40.0,0.003505021300967738,MSE,2.0,all,prediction
10,44.0,0.003270257510942268,MSE,2.0,all,prediction
10,48.0,0.003069960338741482,MSE,2.0,all,prediction
10,52.0,0.0028967509742345065,MSE,2.0,all,prediction
10,56.0,0.0027452542589437067,MSE,2.0,all,prediction
10,60.0,0.002611455149865135,MSE,2.0,all,prediction
10,64.0,0.002492289751399118,MSE,2.0,all,prediction
10,68.0,0.0023853764718264575,MSE,2.0,all,prediction
10,72.0,0.0022888340803535467,MSE,2.0,all,prediction
10,76.0,0.0022011554253148556,MSE,2.0,all,prediction
10,80.0,0.0021211178215504783,MSE,2.0,all,prediction
11,4.0,0.02372004352575865,MSE,2.0,all,prediction
11,8.0,0.012062110590804736,MSE,2.0,all,prediction
11,12.0,0.008183543849069825,MSE,2.0,all,prediction
11,16.0,0.00622723315609493,MSE,2.0,all,prediction
11,20.0,0.005042384948359695,MSE,2.0,all,prediction
11,24.0,0.004245549120902933,MSE,2.0,all,prediction
11,28.0,0.0036718376571301635,MSE,2.0,all,prediction
11,32.0,0.003238439009223429,MSE,2.0,all,prediction
11,36.0,0.002899128827866262,MSE,2.0,all,prediction
11,40.0,0.002626041805059295,MSE,2.0,all,prediction
11,44.0,0.002401364470899344,MSE,2.0,all,prediction
11,48.0,0.002213169184611641,MSE,2.0,all,prediction
11,52.0,0.002053163865000259,MSE,2.0,all,prediction
11,56.0,0.0019154020466667025,MSE,2.0,all,prediction
11,60.0,0.0017955064820693648,MSE,2.0,all,prediction
11,64.0,0.001690182397728915,MSE,2.0,all,prediction
11,68.0,0.0015969015966244636,MSE,2.0,all,prediction
11,72.0,0.0015136912456792549,MSE,2.0,all,prediction
11,76.0,0.0014389889535336966,MSE,2.0,all,prediction
11,80.0,0.0013715410474391568,MSE,2.0,all,prediction
12,4.0,0.02444120994030449,MSE,2.0,all,prediction
12,8.0,0.01173113912909921,MSE,2.0,all,prediction
12,12.0,0.007485202135075204,MSE,2.0,all,prediction
12,16.0,0.005409702437203864,MSE,2.0,all,prediction
12,20.0,0.004194383968759269,MSE,2.0,all,prediction
12,24.0,0.003402490848166478,MSE,2.0,all,prediction
12,28.0,0.0028485526435608833,MSE,2.0,all,prediction
12,32.0,0.0024409335596425248,MSE,2.0,all,prediction
12,36.0,0.0021293636128820272,MSE,2.0,all,prediction
12,40.0,0.0018840571949606645,MSE,2.0,all,prediction
12,44.0,0.001686289266175742,MSE,2.0,all,prediction
12,48.0,0.0015237214466436726,MSE,2.0,all,prediction
12,52.0,0.0013879065073029437,MSE,2.0,all,prediction
12,56.0,0.0012728744892412708,MSE,2.0,all,prediction
12,60.0,0.0011742915189882817,MSE,2.0,all,prediction
12,64.0,0.0010889384081174108,MSE,2.0,all,prediction
12,68.0,0.0010143759906650898,MSE,2.0,all,prediction
12,72.0,0.0009487237579128858,MSE,2.0,all,prediction
12,76.0,0.0008905095450356925,MSE,2.0,all,prediction
12,80.0,0.0008385650833845139,MSE,2.0,all,prediction
13,4.0,0.023404359046661386,MSE,2.0,all,prediction
13,8.0,0.012321586651135148,MSE,2.0,all,prediction
13,12.0,0.008537254849649838,MSE,2.0,all,prediction
13,16.0,0.006595300876700197,MSE,2.0,all,prediction
13,20.0,0.00540379938973053,MSE,2.0,all,prediction
13,24.0,0.004594098327414917,MSE,2.0,all,prediction
13,28.0,0.0040060216205959134,MSE,2.0,all,prediction
13,32.0,0.003558429380146764,MSE,2.0,all,prediction
13,36.0,0.003205695321215783,MSE,2.0,all,prediction
13,40.0,0.0029201364789072115,MSE,2.0,all,prediction
13,44.0,0.0026839538825627267,MSE,2.0,all,prediction
13,48.0,0.0024851676261781115,MSE,2.0,all,prediction
13,52.0,0.002315409851354125,MSE,2.0,all,prediction
13,56.0,0.0021686536542369047,MSE,2.0,all,prediction
13,60.0,0.0020404447368465362,MSE,2.0,all,prediction
13,64.0,0.0019274177916403128,MSE,2.0,all,prediction
13,68.0,0.00182698147242696,MSE,2.0,all,prediction
13,72.0,0.001737107033962427,MSE,2.0,all,prediction
13,76.0,0.0016561828373599743,MSE,2.0,all,prediction
13,80.0,0.001582911912751364,MSE,2.0,all,prediction
14,4.0,0.023150333132771046,MSE,2.0,all,prediction
14,8.0,0.01321796006970517,MSE,2.0,all,prediction
14,12.0,0.009684992799237476,MSE,2.0,all,prediction
14,16.0,0.007800838950480086,MSE,2.0,all,prediction
14,20.0,0.006607272918109266,MSE,2.0,all,prediction
14,24.0,0.0057740498285997295,MSE,2.0,all,prediction
14,28.0,0.005154718683670762,MSE,2.0,all,prediction
14,32.0,0.004673681926370008,MSE,2.0,all,prediction
14,36.0,0.004287694303112691,MSE,2.0,all,prediction
14,40.0,0.003970103698963128,MSE,2.0,all,prediction
14,44.0,0.0037035264126548772,MSE,2.0,all,prediction
14,48.0,0.003476106395542046,MSE,2.0,all,prediction
14,52.0,0.0032794603022201487,MSE,2.0,all,prediction
14,56.0,0.0031074808747195656,MSE,2.0,all,prediction
14,60.0,0.0029556060786979626,MSE,2.0,all,prediction
14,64.0,0.0028203545630246496,MSE,2.0,all,prediction
14,68.0,0.002699020246561377,MSE,2.0,all,prediction
14,72.0,0.0025894656064954936,MSE,2.0,all,prediction
14,76.0,0.0024899781947918223,MSE,2.0,all,prediction
14,80.0,0.002399168813216824,MSE,2.0,all,prediction
15,4.0,0.023617878126875234,MSE,2.0,all,prediction
15,8.0,0.011171094156692773,MSE,2.0,all,prediction
15,12.0,0.007131063349875443,MSE,2.0,all,prediction
15,16.0,0.005169798836270305,MSE,2.0,all,prediction
15,20.0,0.004022966833094608,MSE,2.0,all,prediction
15,24.0,0.0032752507107316926,MSE,2.0,all,prediction
15,28.0,0.0027514666538234873,MSE,2.0,all,prediction
15,32.0,0.002365346533281988,MSE,2.0,all,prediction
15,36.0,0.002069638282317559,MSE,2.0,all,prediction
15,40.0,0.0018363601621656214,MSE,2.0,all,prediction
15,44.0,0.0016479205945041375,MSE,2.0,all,prediction
15,48.0,0.0014927233976425036,MSE,2.0,all,prediction
15,52.0,0.0013628243923287633,MSE,2.0,all,prediction
15,56.0,0.001252604685350684,MSE,2.0,all,prediction
15,60.0,0.0011579816134696572,MSE,2.0,all,prediction
15,64.0,0.0010759196844347162,MSE,2.0,all,prediction
15,68.0,0.0010041166281100414,MSE,2.0,all,prediction
15,72.0,0.0009407956718429291,MSE,2.0,all,prediction
15,76.0,0.0008845644326218283,MSE,2.0,all,prediction
15,80.0,0.0008343168183459248,MSE,2.0,all,prediction
16,4.0,0.026359781749147434,MSE,2.0,all,prediction
16,8.0,0.011989712491022615,MSE,2.0,all,prediction
16,12.0,0.007370745677643423,MSE,2.0,all,prediction
16,16.0,0.005178739188424593,MSE,2.0,all,prediction
16,20.0,0.003925190805718022,MSE,2.0,all,prediction
16,24.0,0.003124273165730505,MSE,2.0,all,prediction
16,28.0,0.0025733484949823277,MSE,2.0,all,prediction
16,32.0,0.002173844460901982,MSE,2.0,all,prediction
16,36.0,0.0018724218791007052,MSE,2.0,all,prediction
16,40.0,0.0016378612185795256,MSE,2.0,all,prediction
16,44.0,0.0014507519402746005,MSE,2.0,all,prediction
16,48.0,0.001298432389024385,MSE,2.0,all,prediction
16,52.0,0.0011723140458636033,MSE,2.0,all,prediction
16,56.0,0.001066378966855135,MSE,2.0,all,prediction
16,60.0,0.0009762931912729352,MSE,2.0,all,prediction
16,64.0,0.0008988614128462557,MSE,2.0,all,prediction
16,68.0,0.0008316794756211057,MSE,2.0,all,prediction
16,72.0,0.0007729060697509137,MSE,2.0,all,prediction
16,76.0,0.0007211086967078418,MSE,2.0,all,prediction
16,80.0,0.0006751572833077066,MSE,2.0,all,prediction
17,4.0,0.023939053598255697,MSE,2.0,all,prediction
17,8.0,0.012216264191268995,MSE,2.0,all,prediction
17,12.0,0.008190098150898833,MSE,2.0,all,prediction
17,16.0,0.0061560646191777795,MSE,2.0,all,prediction
17,20.0,0.004929489676665555,MSE,2.0,all,prediction
17,24.0,0.0041094538940082415,MSE,2.0,all,prediction
17,28.0,0.003522701714108108,MSE,2.0,all,prediction
17,32.0,0.0030821524790213854,MSE,2.0,all,prediction
17,36.0,0.0027392565227231,MSE,2.0,all,prediction
17,40.0,0.0024648103233459533,MSE,2.0,all,prediction
17,44.0,0.0022401950230708646,MSE,2.0,all,prediction
17,48.0,0.0020529803967183698,MSE,2.0,all,prediction
17,52.0,0.001894551423356299,MSE,2.0,all,prediction
17,56.0,0.0017587491864780491,MSE,2.0,all,prediction
17,60.0,0.0016410540365949652,MSE,2.0,all,prediction
17,64.0,0.0015380743647734475,MSE,2.0,all,prediction
17,68.0,0.0014472154328454333,MSE,2.0,all,prediction
17,72.0,0.0013664583840158903,MSE,2.0,all,prediction
17,76.0,0.0012942089187928264,MSE,2.0,all,prediction
17,80.0,0.0012291912963784937,MSE,2.0,all,prediction
18,4.0,0.01964406964442065,MSE,2.0,all,prediction
18,8.0,0.011022326480406444,MSE,2.0,all,prediction
18,12.0,0.007977037965998619,MSE,2.0,all,prediction
18,16.0,0.006365842480533544,MSE,2.0,all,prediction
18,20.0,0.005352127302466888,MSE,2.0,all,prediction
18,24.0,0.004648566214050342,MSE,2.0,all,prediction
18,28.0,0.004128245041933371,MSE,2.0,all,prediction
